broj,postotak,,,,,,
2,1,,,,,,
3,0.666666666666667,,,,,,
4,0.666666666666667,,,,0.731132075471698,0.857548240635641,0.942446043165467
5,0.6,,,,,,
6,0.6,,,,,,
7,0.571428571428571,,,,,,
8,0.571428571428571,,,,,,
9,0.555555555555556,,,,,,
10,0.6,,,,,,
11,0.636363636363636,,,,,,
12,0.666666666666667,,,,,,
13,0.692307692307692,,,,,,
14,0.692307692307692,,,,,,
15,0.666666666666667,,,,,,
16,0.6875,,,,,,
17,0.705882352941176,,,,,,
18,0.722222222222222,,,,,,
19,0.736842105263158,,,,,,
20,0.75,,,,,,
21,0.761904761904762,,,,,,
22,0.761904761904762,,,,,,
23,0.739130434782609,,,,,,
24,0.739130434782609,,,,,,
25,0.739130434782609,,,,,,
26,0.692307692307692,,,,,,
27,0.692307692307692,,,,,,
28,0.678571428571429,,,,,,
29,0.689655172413793,,,,,,
30,0.7,,,,,,
31,0.709677419354839,,,,,,
32,0.71875,,,,,,
33,0.727272727272727,,,,,,
34,0.735294117647059,,,,,,
35,0.742857142857143,,,,,,
36,0.75,,,,,,
37,0.756756756756757,,,,,,
38,0.763157894736842,,,,,,
39,0.769230769230769,,,,,,
40,0.769230769230769,,,,,,
41,0.769230769230769,,,,,,
42,0.738095238095238,,,,,,
43,0.744186046511628,,,,,,
44,0.744186046511628,,,,,,
45,0.744186046511628,,,,,,
46,0.717391304347826,,,,,,
47,0.723404255319149,,,,,,
48,0.729166666666667,,,,,,
49,0.73469387755102,,,,,,
50,0.74,,,,,,
51,0.745098039215686,,,,,,
52,0.75,,,,,,
53,0.754716981132076,,,,,,
54,0.759259259259259,,,,,,
55,0.763636363636364,,,,,,
56,0.767857142857143,,,,,,
57,0.771929824561403,,,,,,
58,0.771929824561403,,,,,,
59,0.76271186440678,,,,,,
60,0.766666666666667,,,,,,
61,0.766666666666667,,,,,,
62,0.758064516129032,,,,,,
63,0.761904761904762,,,,,,
64,0.765625,,,,,,
65,0.769230769230769,,,,,,
66,0.772727272727273,,,,,,
67,0.772727272727273,,,,,,
68,0.764705882352941,,,,,,
69,0.768115942028985,,,,,,
70,0.771428571428571,,,,,,
71,0.774647887323944,,,,,,
72,0.777777777777778,,,,,,
73,0.780821917808219,,,,,,
74,0.783783783783784,,,,,,
75,0.786666666666667,,,,,,
76,0.789473684210526,,,,,,
77,0.792207792207792,,,,,,
78,0.794871794871795,,,,,,
79,0.79746835443038,,,,,,
80,0.79746835443038,,,,,,
81,0.790123456790123,,,,,,
82,0.792682926829268,,,,,,
83,0.795180722891566,,,,,,
84,0.797619047619048,,,,,,
85,0.8,,,,,,
86,0.8,,,,,,
87,0.793103448275862,,,,,,
88,0.795454545454545,,,,,,
89,0.797752808988764,,,,,,
90,0.8,,,,,,
91,0.8,,,,,,
92,0.793478260869565,,,,,,
93,0.795698924731183,,,,,,
94,0.795698924731183,,,,,,
95,0.789473684210526,,,,,,
96,0.789473684210526,,,,,,
97,0.783505154639175,,,,,,
98,0.785714285714286,,,,,,
99,0.787878787878788,,,,,,
100,0.79,,,,,,
101,0.792079207920792,,,,,,
102,0.794117647058823,,,,,,
103,0.796116504854369,,,,,,
104,0.798076923076923,,,,,,
105,0.8,,,,,,
106,0.8,,,,,,
107,0.794392523364486,,,,,,
108,0.796296296296296,,,,,,
109,0.798165137614679,,,,,,
110,0.8,,,,,,
111,0.801801801801802,,,,,,
112,0.803571428571429,,,,,,
113,0.805309734513274,,,,,,
114,0.805309734513274,,,,,,
115,0.805309734513274,,,,,,
116,0.805309734513274,,,,,,
117,0.786324786324786,,,,,,
118,0.788135593220339,,,,,,
119,0.789915966386555,,,,,,
120,0.791666666666667,,,,,,
121,0.793388429752066,,,,,,
122,0.795081967213115,,,,,,
123,0.796747967479675,,,,,,
124,0.798387096774194,,,,,,
125,0.8,,,,,,
126,0.801587301587302,,,,,,
127,0.801587301587302,,,,,,
128,0.801587301587302,,,,,,
129,0.790697674418605,,,,,,
